Estado,Municipio,Bairro,Produto,Data da Coleta,Valor de Venda,Unidade de Medida,5%,8%,10%
SP,JABOTICABAL,CENTRO,GASOLINA,2022-04-19,7.299,R$ / litro,0.36495000000000005,0.58392,0.7299000000000001
SP,JABOTICABAL,CENTRO,GASOLINA,2022-04-19,7.299,R$ / litro,0.36495000000000005,0.58392,0.7299000000000001
SP,JABOTICABAL,NOVA JABOTICABAL,GASOLINA,2022-04-19,7.299,R$ / litro,0.36495000000000005,0.58392,0.7299000000000001
SP,JABOTICABAL,CENTRO,GASOLINA,2022-04-19,6.86,R$ / litro,0.343,0.5488000000000001,0.686
SP,JABOTICABAL,JD BRANDI,GASOLINA,2022-04-19,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,JALES,CENTRO,GASOLINA,2022-04-19,7.379,R$ / litro,0.36895,0.59032,0.7379
SP,JALES,VILA NOSSA SENHORA APARECIDA,GASOLINA,2022-04-19,7.379,R$ / litro,0.36895,0.59032,0.7379
SP,JALES,LOTEAMENTO AVENIDA,GASOLINA,2022-04-19,7.359,R$ / litro,0.36795,0.58872,0.7359
SP,JALES,CENTRO,GASOLINA,2022-04-19,7.399,R$ / litro,0.36995,0.59192,0.7399
SP,JALES,JARDIM SAMAMBAIA,GASOLINA,2022-04-19,7.399,R$ / litro,0.36995,0.59192,0.7399
SP,JAU,JD FERREIRA DIAS,GASOLINA,2022-04-19,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,JAU,CENTRO,GASOLINA,2022-04-19,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JAU,JD OLIMPIA,GASOLINA,2022-04-19,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JAU,JARDIM AMERICA,GASOLINA,2022-04-19,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JAU,JARDIM OLIMPIA,GASOLINA,2022-04-19,7.198,R$ / litro,0.35990000000000005,0.57584,0.7198000000000001
SP,JOSE BONIFACIO,CENTRO,GASOLINA,2022-04-20,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JOSE BONIFACIO,CENTRO,GASOLINA,2022-04-20,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,JOSE BONIFACIO,CENTRO,GASOLINA,2022-04-20,6.79,R$ / litro,0.3395,0.5432,0.679
SP,JOSE BONIFACIO,,GASOLINA,2022-04-20,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,JOSE BONIFACIO,VILA SAUDADE,GASOLINA,2022-04-20,6.809,R$ / litro,0.34045000000000003,0.54472,0.6809000000000001
SP,JOSE BONIFACIO,SANTA LUZIA,GASOLINA,2022-04-20,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,JUNDIAI,VILA CANTARUCCI,GASOLINA,2022-04-20,6.979,R$ / litro,0.34895000000000004,0.55832,0.6979000000000001
SP,JUNDIAI,AGAPEAMA,GASOLINA,2022-04-20,6.995,R$ / litro,0.34975,0.5596,0.6995
SP,JUNDIAI,JARDIM BONFIGLIOLI,GASOLINA,2022-04-20,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JUNDIAI,VIANELO,GASOLINA,2022-04-20,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,JUNDIAI,JARDIM SAO BENTO,GASOLINA,2022-04-20,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,JUNDIAI,PONTE SAO JOAO,GASOLINA,2022-04-20,6.84,R$ / litro,0.342,0.5472,0.684
SP,JUNDIAI,VILA FORMOSA,GASOLINA,2022-04-20,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,JUNDIAI,VILA MARLENE,GASOLINA,2022-04-20,6.99,R$ / litro,0.34950000000000003,0.5592,0.6990000000000001
SP,JUNDIAI,RETIRO,GASOLINA,2022-04-20,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JUNDIAI,VILA PROGRESSO,GASOLINA,2022-04-20,7.095,R$ / litro,0.35475,0.5676,0.7095
SP,JUNDIAI,JARDIM CICA,GASOLINA,2022-04-20,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,JUNDIAI,JARDIM DANUBIO,GASOLINA,2022-04-20,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JUNDIAI,VILA RAMI,GASOLINA,2022-04-20,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,JUNDIAI,VILA RAMI,GASOLINA,2022-04-20,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,MARILIA,PARQUE SAO JORGE,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MARILIA,JD SANTA ANTONIETA,GASOLINA,2022-04-18,6.73,R$ / litro,0.3365,0.5384000000000001,0.673
SP,MARILIA,RURAL,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MARILIA,JD CONQUISTA,GASOLINA,2022-04-18,6.639,R$ / litro,0.33195,0.53112,0.6639
SP,MARILIA,PARQUE DAS INDUSTRIAS,GASOLINA,2022-04-18,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,MARILIA,JARDIM VISTA ALEGRE,GASOLINA,2022-04-18,7.079,R$ / litro,0.35395,0.56632,0.7079
SP,MARILIA,JOCKEI CLUBE,GASOLINA,2022-04-18,7.079,R$ / litro,0.35395,0.56632,0.7079
SP,MARILIA,JARDIM CONTINENTAL,GASOLINA,2022-04-18,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,MARILIA,JARDIM SANTA ANTONIETA,GASOLINA,2022-04-18,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,MATAO,JARDIM PEREIRA,GASOLINA,2022-04-19,6.57,R$ / litro,0.3285,0.5256000000000001,0.657
SP,MATAO,VILA SANTA CRUZ,GASOLINA,2022-04-19,6.99,R$ / litro,0.34950000000000003,0.5592,0.6990000000000001
SP,MATAO,CENTRO,GASOLINA,2022-04-19,6.579,R$ / litro,0.32895,0.52632,0.6579
SP,MATAO,CENTRO,GASOLINA,2022-04-19,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,MATAO,JARDIM DO BOSQUE,GASOLINA,2022-04-19,6.769,R$ / litro,0.33845000000000003,0.54152,0.6769000000000001
SP,MATAO,CENTRO,GASOLINA,2022-04-19,6.479,R$ / litro,0.32395,0.51832,0.6479
SP,MATAO,CENTRO,GASOLINA,2022-04-19,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MATAO,VILA PEREIRA,GASOLINA,2022-04-19,6.99,R$ / litro,0.34950000000000003,0.5592,0.6990000000000001
SP,MATAO,NOVA MATAO,GASOLINA,2022-04-19,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,MATAO,PARK IMPERADOR,GASOLINA,2022-04-19,6.989,R$ / litro,0.34945000000000004,0.55912,0.6989000000000001
SP,MATAO,BAIRRO ALTO,GASOLINA,2022-04-19,6.579,R$ / litro,0.32895,0.52632,0.6579
SP,MAUA,JARDIM ITAPEVA,GASOLINA,2022-04-19,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,MAUA,CENTRO,GASOLINA,2022-04-19,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,MAUA,JD MAUA,GASOLINA,2022-04-19,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MIRASSOL,RESIDENCIAL CELINA DALUL,GASOLINA,2022-04-20,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,MIRASSOL,JARDIM ALVORADA,GASOLINA,2022-04-20,6.859,R$ / litro,0.34295000000000003,0.54872,0.6859000000000001
SP,MIRASSOL,PORTAL,GASOLINA,2022-04-20,6.879,R$ / litro,0.34395,0.55032,0.6879
SP,MOCOCA,S.DOMINGOS,GASOLINA,2022-04-19,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,MOCOCA,JARDIM STA CECILIA,GASOLINA,2022-04-19,6.869,R$ / litro,0.34345000000000003,0.54952,0.6869000000000001
SP,MOCOCA,,GASOLINA,2022-04-19,7.299,R$ / litro,0.36495000000000005,0.58392,0.7299000000000001
SP,MOCOCA,JARDIM LAVINIA,GASOLINA,2022-04-19,7.299,R$ / litro,0.36495000000000005,0.58392,0.7299000000000001
SP,MOCOCA,JARDIM LAVINIA,GASOLINA,2022-04-19,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,MOCOCA,JARDIM LAVINIA,GASOLINA,2022-04-19,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,MOCOCA,VILA LAMBARI,GASOLINA,2022-04-19,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,MOCOCA,VILA SANTA ROSA,GASOLINA,2022-04-19,6.869,R$ / litro,0.34345000000000003,0.54952,0.6869000000000001
SP,MOCOCA,SAO DOMINGOS,GASOLINA,2022-04-19,6.99,R$ / litro,0.34950000000000003,0.5592,0.6990000000000001
SP,MOGI GUACU,JARDIM NOSSA SENHORA DAS GRACAS,GASOLINA,2022-04-21,6.749,R$ / litro,0.33745,0.53992,0.6749
SP,MOGI DAS CRUZES,JD SAO JOAO,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MOGI DAS CRUZES,SOCORRO,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MOGI DAS CRUZES,PONTE GRANDE,GASOLINA,2022-04-18,7.09,R$ / litro,0.35450000000000004,0.5672,0.7090000000000001
SP,MOGI DAS CRUZES,VILA MOGILAR,GASOLINA,2022-04-18,7.09,R$ / litro,0.35450000000000004,0.5672,0.7090000000000001
SP,MOGI DAS CRUZES,JARDIM ARACY,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MOGI GUACU,VILA PARAISO,GASOLINA,2022-04-21,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,MOGI GUACU,JARDIM IGACABA,GASOLINA,2022-04-21,6.579,R$ / litro,0.32895,0.52632,0.6579
SP,MOGI GUACU,CENTRO,GASOLINA,2022-04-21,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,MOGI GUACU,CHACARA NOVA ODESSA,GASOLINA,2022-04-21,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,MOGI GUACU,JD. GUACU MIRIM,GASOLINA,2022-04-21,6.649,R$ / litro,0.33245,0.5319200000000001,0.6649
SP,MOGI MIRIM,TUCURA,GASOLINA,2022-04-21,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,MOGI MIRIM,JARDIM AMERICA,GASOLINA,2022-04-21,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MOGI MIRIM,CENTRO,GASOLINA,2022-04-21,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MOGI MIRIM,SEDE,GASOLINA,2022-04-21,6.649,R$ / litro,0.33245,0.5319200000000001,0.6649
SP,MOGI MIRIM,SANTA CRUZ,GASOLINA,2022-04-21,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MOGI MIRIM,CENTRO,GASOLINA,2022-04-21,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MOGI MIRIM,CENTRO,GASOLINA,2022-04-21,6.94,R$ / litro,0.34700000000000003,0.5552,0.6940000000000001
SP,MONTE ALTO,SAO GUILHERME,GASOLINA,2022-04-18,7.389,R$ / litro,0.36945000000000006,0.59112,0.7389000000000001
SP,MONTE ALTO,CENTRO,GASOLINA,2022-04-18,6.989,R$ / litro,0.34945000000000004,0.55912,0.6989000000000001
SP,MONTE ALTO,CENTRO,GASOLINA,2022-04-18,7.299,R$ / litro,0.36495000000000005,0.58392,0.7299000000000001
SP,MONTE ALTO,CENTRO,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MONTE ALTO,CENTRO,GASOLINA,2022-04-18,6.979,R$ / litro,0.34895000000000004,0.55832,0.6979000000000001
SP,MONTE ALTO,CENTRO,GASOLINA,2022-04-18,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,MONTE ALTO,CENTENARIO,GASOLINA,2022-04-18,6.98,R$ / litro,0.34900000000000003,0.5584,0.6980000000000001
SP,OLIMPIA,CENTRO,GASOLINA,2022-04-18,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,OLIMPIA,URBANO,GASOLINA,2022-04-18,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,OURINHOS,PARQUE MINAS GERAIS,GASOLINA,2022-04-20,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,OURINHOS,VILA MORAES,GASOLINA,2022-04-20,6.75,R$ / litro,0.3375,0.54,0.675
SP,OURINHOS,VL. SAO BENTO,GASOLINA,2022-04-19,7.12,R$ / litro,0.35600000000000004,0.5696,0.7120000000000001
SP,OURINHOS,CENTRO,GASOLINA,2022-04-19,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,OURINHOS,SEDE,GASOLINA,2022-04-19,7.05,R$ / litro,0.35250000000000004,0.564,0.7050000000000001
SP,OURINHOS,VILA MARCANTE,GASOLINA,2022-04-19,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,OURINHOS,VILA SANTA MARIA,GASOLINA,2022-04-20,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,OURINHOS,CENTRO,GASOLINA,2022-04-19,7.509,R$ / litro,0.37545000000000006,0.60072,0.7509000000000001
SP,OURINHOS,VILA PERINO,GASOLINA,2022-04-19,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,PAULINIA,NOVA PAULINIA,GASOLINA,2022-04-20,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,PAULINIA,V. JOSE P. NOGUEIRA,GASOLINA,2022-04-20,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,PAULINIA,JARDIM OKINAWA,GASOLINA,2022-04-20,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,PAULINIA,SANTA TEREZINHA,GASOLINA,2022-04-20,6.679,R$ / litro,0.33395,0.53432,0.6679
SP,PAULINIA,VILA BRESSANI,GASOLINA,2022-04-20,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,PAULINIA,BETEL,GASOLINA,2022-04-20,6.99,R$ / litro,0.34950000000000003,0.5592,0.6990000000000001
SP,PAULINIA,JARDIM AMERICA,GASOLINA,2022-04-20,6.779,R$ / litro,0.33895000000000003,0.54232,0.6779000000000001
SP,PAULINIA,NOVA PAULINIA,GASOLINA,2022-04-20,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,PAULINIA,JARDIM EUROPA,GASOLINA,2022-04-20,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,PAULINIA,MORUMBI,GASOLINA,2022-04-20,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,PAULINIA,NOVA PAULINIA,GASOLINA,2022-04-20,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,PIRACICABA,PAULISTA,GASOLINA,2022-04-19,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,PIRACICABA,JARAGUA,GASOLINA,2022-04-19,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,PIRACICABA,HIGIENOPOLIS,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,PIRACICABA,CENTRO,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,PIRACICABA,PAULICEIA,GASOLINA,2022-04-19,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,PIRACICABA,CENTRO,GASOLINA,2022-04-19,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,POA,CENTRO,GASOLINA,2022-04-18,6.74,R$ / litro,0.337,0.5392,0.674
SP,POA,V STA MARIA,GASOLINA,2022-04-18,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,PRESIDENTE VENCESLAU,CENTRO,GASOLINA,2022-04-18,6.849,R$ / litro,0.34245000000000003,0.5479200000000001,0.6849000000000001
SP,RIBEIRAO PIRES,OURO FINO PAULISTA,GASOLINA,2022-04-21,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,RIBEIRAO PIRES,JARDIM PASTORIL,GASOLINA,2022-04-21,7.098,R$ / litro,0.3549,0.56784,0.7098
SP,RIBEIRAO PIRES,CENTRO ALTO,GASOLINA,2022-04-21,7.04,R$ / litro,0.35200000000000004,0.5632,0.7040000000000001
SP,RIBEIRAO PIRES,BOCAINA,GASOLINA,2022-04-21,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,RIBEIRAO PIRES,PONTE SECA,GASOLINA,2022-04-21,6.989,R$ / litro,0.34945000000000004,0.55912,0.6989000000000001
SP,RIBEIRAO PIRES,OURO FINO PAULISTA,GASOLINA,2022-04-21,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,RIBEIRAO PRETO,VILA TIBERIO,GASOLINA,2022-04-20,6.938,R$ / litro,0.3469,0.55504,0.6938
SP,RIBEIRAO PRETO,SUMAREZINHO,GASOLINA,2022-04-20,6.79,R$ / litro,0.3395,0.5432,0.679
SP,RIBEIRAO PRETO,JARDIM INDEPENDENCIA,GASOLINA,2022-04-20,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,RIBEIRAO PRETO,VILA TIBÉRIO,GASOLINA,2022-04-20,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,RIBEIRAO PRETO,CAMPOS ELISEOS,GASOLINA,2022-04-20,6.689,R$ / litro,0.33445,0.53512,0.6689
SP,RIBEIRAO PRETO,IPIRANGA,GASOLINA,2022-04-20,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,RIBEIRAO PRETO,VILA BRASIL,GASOLINA,2022-04-20,6.499,R$ / litro,0.32495,0.5199199999999999,0.6499
SP,RIBEIRAO PRETO,VILA TIBERIO,GASOLINA,2022-04-20,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,RIBEIRAO PRETO,VILA ELISA,GASOLINA,2022-04-20,6.499,R$ / litro,0.32495,0.5199199999999999,0.6499
SP,RIBEIRAO PRETO,CAMPOS ELISEOS,GASOLINA,2022-04-20,6.859,R$ / litro,0.34295000000000003,0.54872,0.6859000000000001
SP,RIBEIRAO PRETO,VILA ELISA,GASOLINA,2022-04-20,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,RIBEIRAO PRETO,CAMPOS ELÍSEOS,GASOLINA,2022-04-20,6.949,R$ / litro,0.34745000000000004,0.55592,0.6949000000000001
SP,RIBEIRAO PRETO,JD INDEPENDENCIA,GASOLINA,2022-04-20,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,RIBEIRAO PRETO,IPIRANGA,GASOLINA,2022-04-20,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,RIBEIRAO PRETO,JARDIM INDEPENDENCIA,GASOLINA,2022-04-20,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,RIBEIRAO PRETO,IPIRANGA,GASOLINA,2022-04-20,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,RIBEIRAO PRETO,JD PLANALTO VERDE,GASOLINA,2022-04-20,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,RIBEIRAO PRETO,VILA BRASIL,GASOLINA,2022-04-20,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,RIO CLARO,BAIRRO DO ESTADIO,GASOLINA,2022-04-19,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,RIO CLARO,CENTRO,GASOLINA,2022-04-19,6.79,R$ / litro,0.3395,0.5432,0.679
SP,RIO CLARO,JARDIM AMERICA,GASOLINA,2022-04-19,6.659,R$ / litro,0.33295,0.53272,0.6659
SP,RIO CLARO,CIDADE JARDIM,GASOLINA,2022-04-19,6.798,R$ / litro,0.33990000000000004,0.54384,0.6798000000000001
SP,RIO CLARO,CENTRO,GASOLINA,2022-04-19,6.549,R$ / litro,0.32745,0.52392,0.6549
SP,RIO CLARO,CENTRO,GASOLINA,2022-04-19,6.559,R$ / litro,0.32795,0.5247200000000001,0.6559
SP,RIO CLARO,OLIMPICO,GASOLINA,2022-04-19,6.774,R$ / litro,0.3387,0.5419200000000001,0.6774
SP,RIO CLARO,VILA APARECIDA,GASOLINA,2022-04-19,6.749,R$ / litro,0.33745,0.53992,0.6749
SP,RIO CLARO,ESTADIO,GASOLINA,2022-04-19,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,RIO CLARO,JARDIM AMERICA,GASOLINA,2022-04-19,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,RIO CLARO,CENTRO,GASOLINA,2022-04-19,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SALTO,VILA NOVA,GASOLINA,2022-04-20,6.879,R$ / litro,0.34395,0.55032,0.6879
SP,SALTO,ITAPECERICA,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SALTO,CHACARA VENDRAMINI,GASOLINA,2022-04-20,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,SALTO,CENTRO,GASOLINA,2022-04-20,6.759,R$ / litro,0.33795000000000003,0.5407200000000001,0.6759000000000001
SP,SALTO,JARDIM PARAISO,GASOLINA,2022-04-20,6.859,R$ / litro,0.34295000000000003,0.54872,0.6859000000000001
SP,SALTO,CENTRO,GASOLINA,2022-04-20,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,SALTO,CENTRO,GASOLINA,2022-04-20,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,SANTA BARBARA D'OESTE,JARDIM SAO FERNANDO,GASOLINA,2022-04-19,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,SANTA BARBARA D'OESTE,LAGOA SECA,GASOLINA,2022-04-19,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,SANTA BARBARA D'OESTE,CENTRO,GASOLINA,2022-04-19,6.897,R$ / litro,0.34485000000000005,0.55176,0.6897000000000001
SP,SANTA BARBARA D'OESTE,JD. PEROLA,GASOLINA,2022-04-19,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,SANTA BARBARA D'OESTE,RESIDENCIAL PARQUE ZABANI,GASOLINA,2022-04-19,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,SANTA BARBARA D'OESTE,CIDADE NOVA,GASOLINA,2022-04-19,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,SANTA BARBARA D'OESTE,CENTRO,GASOLINA,2022-04-19,7.09,R$ / litro,0.35450000000000004,0.5672,0.7090000000000001
SP,SANTA BARBARA D'OESTE,VILA DAINESE,GASOLINA,2022-04-19,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTA BARBARA D'OESTE,CENTRO,GASOLINA,2022-04-19,6.89,R$ / litro,0.34450000000000003,0.5512,0.6890000000000001
SP,SANTA CRUZ DO RIO PARDO,ESTACAO,GASOLINA,2022-04-20,6.969,R$ / litro,0.34845000000000004,0.55752,0.6969000000000001
SP,SANTA CRUZ DO RIO PARDO,CHACARA PEIXE,GASOLINA,2022-04-20,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTA CRUZ DO RIO PARDO,RURAL,GASOLINA,2022-04-20,7.09,R$ / litro,0.35450000000000004,0.5672,0.7090000000000001
SP,SANTA CRUZ DO RIO PARDO,VILA MATHIAS,GASOLINA,2022-04-20,7.299,R$ / litro,0.36495000000000005,0.58392,0.7299000000000001
SP,SANTA CRUZ DO RIO PARDO,CENTRO,GASOLINA,2022-04-20,7.799,R$ / litro,0.38995,0.62392,0.7799
SP,SANTA CRUZ DO RIO PARDO,SERRINHA,GASOLINA,2022-04-20,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,CAMILOPOLIS,GASOLINA,2022-04-18,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,SANTO ANDRE,PARQUE CAPUAVA,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,VILA METALÚRGICA,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,PARQUE CAPUANA,GASOLINA,2022-04-18,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,SANTO ANDRE,PARQUE JOAO RAMALHO,GASOLINA,2022-04-18,6.78,R$ / litro,0.339,0.5424,0.678
SP,SANTO ANDRE,VILA CAMILOPOLIS,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,UTINGA,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,PARQUE DAS NACOES,GASOLINA,2022-04-18,7.299,R$ / litro,0.36495000000000005,0.58392,0.7299000000000001
SP,SANTO ANDRE,TAMANDUATEI 8,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,CAMILOPOLIS,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,PARQUE DAS NACOES,GASOLINA,2022-04-18,6.895,R$ / litro,0.34475,0.5516,0.6895
SP,SANTO ANDRE,PRQ CAPUAVA,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,PQ N ORATORIO,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,PARQUE CAPUAVA,GASOLINA,2022-04-18,6.979,R$ / litro,0.34895000000000004,0.55832,0.6979000000000001
SP,SANTO ANDRE,PARQUE NOVO ORATORIO,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,PARQUE JACATUBA,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,PQ. DAS NACOES,GASOLINA,2022-04-18,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,CAMILOPOLIS,GASOLINA,2022-04-18,6.897,R$ / litro,0.34485000000000005,0.55176,0.6897000000000001
SP,SANTOS,VILA MATHIAS,GASOLINA,2022-04-18,7.399,R$ / litro,0.36995,0.59192,0.7399
SP,SANTOS,GONZAGA,GASOLINA,2022-04-20,7.198,R$ / litro,0.35990000000000005,0.57584,0.7198000000000001
SP,SANTOS,GONZAGA,GASOLINA,2022-04-20,7.689,R$ / litro,0.38445,0.61512,0.7689
SP,SANTOS,VILA BELMIRO,GASOLINA,2022-04-18,7.347,R$ / litro,0.36735000000000007,0.5877600000000001,0.7347000000000001
SP,SANTOS,JABAQUARA,GASOLINA,2022-04-18,7.398,R$ / litro,0.3699,0.59184,0.7398
SP,SANTOS,CAMPO GRANDE,GASOLINA,2022-04-18,6.89,R$ / litro,0.34450000000000003,0.5512,0.6890000000000001
SP,SANTOS,MACUCO,GASOLINA,2022-04-20,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,SANTOS,JABAQUARA,GASOLINA,2022-04-18,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,SANTOS,GONZAGA,GASOLINA,2022-04-19,6.86,R$ / litro,0.343,0.5488000000000001,0.686
SP,SANTOS,VILA MATHIAS,GASOLINA,2022-04-18,7.198,R$ / litro,0.35990000000000005,0.57584,0.7198000000000001
