Estado,Municipio,Bairro,Produto,Data da Coleta,Valor de Venda,Unidade de Medida
SP,CAMPINAS,PRQ INDUSTRIAL,GASOLINA ADITIVADA,2022-04-25,6.999,R$ / litro
SP,CAMPINAS,BONFIM,GASOLINA,2022-04-25,6.997,R$ / litro
SP,CAMPINAS,BONFIM,ETANOL,2022-04-25,5.397,R$ / litro
SP,CAMPINAS,BONFIM,GASOLINA ADITIVADA,2022-04-25,7.197,R$ / litro
SP,CAMPINAS,JARDIM DO TREVO,GASOLINA,2022-04-25,6.97,R$ / litro
SP,CAMPINAS,JARDIM DO TREVO,ETANOL,2022-04-25,5.29,R$ / litro
SP,CAMPINAS,JARDIM DO TREVO,GASOLINA ADITIVADA,2022-04-25,7.17,R$ / litro
SP,CAMPINAS,CHAC.DA REPUBLICA,GASOLINA,2022-04-25,6.977,R$ / litro
SP,CAMPINAS,CHAC.DA REPUBLICA,ETANOL,2022-04-25,5.277,R$ / litro
SP,CAMPINAS,CHAC.DA REPUBLICA,GASOLINA ADITIVADA,2022-04-25,7.177,R$ / litro
SP,CAMPINAS,TAQUARAL,GASOLINA,2022-04-25,6.899,R$ / litro
SP,CAMPINAS,TAQUARAL,ETANOL,2022-04-25,5.299,R$ / litro
SP,CAMPINAS,TAQUARAL,GASOLINA ADITIVADA,2022-04-25,6.999,R$ / litro
SP,CAMPINAS,JARDIM DO LAGO,GASOLINA,2022-04-25,6.59,R$ / litro
SP,CAMPINAS,JARDIM DO LAGO,ETANOL,2022-04-25,5.19,R$ / litro
SP,CAMPINAS,JARDIM DO LAGO,GASOLINA ADITIVADA,2022-04-25,6.59,R$ / litro
SP,CAMPINAS,GUANABARA,GASOLINA,2022-04-25,6.797,R$ / litro
SP,CAMPINAS,GUANABARA,ETANOL,2022-04-25,5.197,R$ / litro
SP,CAMPINAS,GUANABARA,GASOLINA ADITIVADA,2022-04-25,6.997,R$ / litro
SP,CAMPINAS,LOTEAMENTO PARQUE SAO MARTINHO,GASOLINA,2022-04-25,6.999,R$ / litro
SP,CAMPINAS,LOTEAMENTO PARQUE SAO MARTINHO,ETANOL,2022-04-25,5.599,R$ / litro
SP,CAMPINAS,LOTEAMENTO PARQUE SAO MARTINHO,GASOLINA ADITIVADA,2022-04-25,7.199,R$ / litro
SP,CAMPINAS,JD LONDRES,GASOLINA,2022-04-25,6.997,R$ / litro
SP,CAMPINAS,JD LONDRES,ETANOL,2022-04-25,5.297,R$ / litro
SP,CAMPINAS,JARDIM EULINA,GASOLINA,2022-04-25,6.797,R$ / litro
SP,CAMPINAS,JARDIM EULINA,ETANOL,2022-04-25,5.197,R$ / litro
SP,CAMPINAS,JARDIM EULINA,GASOLINA ADITIVADA,2022-04-25,6.997,R$ / litro
SP,CARAPICUIBA,JARDIM CECILIA CRISTINA,GASOLINA,2022-04-28,6.599,R$ / litro
SP,CARAPICUIBA,JARDIM CECILIA CRISTINA,GASOLINA ADITIVADA,2022-04-28,6.799,R$ / litro
SP,CARAPICUIBA,JARDIM CECILIA CRISTINA,ETANOL,2022-04-28,5.199,R$ / litro
SP,CARAPICUIBA,VILA SILVIANIA,GASOLINA,2022-04-28,6.999,R$ / litro
SP,CARAPICUIBA,VILA SILVIANIA,GASOLINA ADITIVADA,2022-04-28,7.199,R$ / litro
SP,CARAPICUIBA,VILA SILVIANIA,ETANOL,2022-04-28,5.499,R$ / litro
SP,CARAPICUIBA,CORINTHINHA,GASOLINA,2022-04-28,6.999,R$ / litro
SP,CARAPICUIBA,CORINTHINHA,GASOLINA ADITIVADA,2022-04-28,7.099,R$ / litro
SP,CARAPICUIBA,CORINTHINHA,ETANOL,2022-04-28,5.499,R$ / litro
SP,CARAPICUIBA,VILA CRETE,GASOLINA,2022-04-28,6.979,R$ / litro
SP,CARAPICUIBA,VILA CRETE,GASOLINA ADITIVADA,2022-04-28,7.179,R$ / litro
SP,CARAPICUIBA,VILA CRETE,ETANOL,2022-04-28,5.479,R$ / litro
SP,CARAPICUIBA,VL SILVANIA,GASOLINA,2022-04-28,6.999,R$ / litro
SP,CARAPICUIBA,VL SILVANIA,ETANOL,2022-04-28,5.499,R$ / litro
SP,CARAPICUIBA,CENTRO,GASOLINA,2022-04-28,6.899,R$ / litro
SP,CARAPICUIBA,CENTRO,GASOLINA ADITIVADA,2022-04-28,7.199,R$ / litro
SP,CARAPICUIBA,CENTRO,ETANOL,2022-04-28,5.299,R$ / litro
SP,FRANCA,RES.ANA DOROTHEA,GASOLINA,2022-04-27,6.839,R$ / litro
SP,FRANCA,RES.ANA DOROTHEA,ETANOL,2022-04-27,4.999,R$ / litro
SP,FRANCA,VILA APARECIDA,GASOLINA,2022-04-27,6.997,R$ / litro
SP,FRANCA,VILA APARECIDA,ETANOL,2022-04-27,5.197,R$ / litro
SP,FRANCA,VILA APARECIDA,GASOLINA ADITIVADA,2022-04-27,6.997,R$ / litro
SP,FRANCA,CIDADE NOVA,GASOLINA,2022-04-27,6.997,R$ / litro
SP,FRANCA,CIDADE NOVA,ETANOL,2022-04-27,5.197,R$ / litro
SP,FRANCA,CIDADE NOVA,GASOLINA ADITIVADA,2022-04-27,7.097,R$ / litro
SP,FRANCA,JDM DR ANTONIO PETRA,GASOLINA,2022-04-27,6.939,R$ / litro
SP,FRANCA,JDM DR ANTONIO PETRA,ETANOL,2022-04-27,5.099,R$ / litro
SP,FRANCA,JDM DR ANTONIO PETRA,GASOLINA ADITIVADA,2022-04-27,6.939,R$ / litro
SP,FRANCA,AREA EXPANS.URBANA,GASOLINA,2022-04-27,6.599,R$ / litro
SP,FRANCA,AREA EXPANS.URBANA,ETANOL,2022-04-27,5.099,R$ / litro
SP,FRANCA,VILA APARECIDA,GASOLINA,2022-04-27,6.997,R$ / litro
SP,FRANCA,VILA APARECIDA,ETANOL,2022-04-27,5.197,R$ / litro
SP,FRANCA,JARDIM PALMA,GASOLINA,2022-04-27,6.859,R$ / litro
SP,FRANCA,JARDIM PALMA,ETANOL,2022-04-27,5.099,R$ / litro
SP,FRANCA,JARDIM PALMA,GASOLINA ADITIVADA,2022-04-27,6.859,R$ / litro
SP,FRANCA,JARDIM PAULISTA,GASOLINA,2022-04-27,6.997,R$ / litro
SP,FRANCA,JARDIM PAULISTA,ETANOL,2022-04-27,5.197,R$ / litro
SP,FRANCA,JARDIM PAULISTA,GASOLINA ADITIVADA,2022-04-27,7.197,R$ / litro
SP,FRANCA,JD ANGELA ROSA,GASOLINA,2022-04-27,6.859,R$ / litro
SP,FRANCA,JD ANGELA ROSA,ETANOL,2022-04-27,5.099,R$ / litro
SP,FRANCA,JD ANGELA ROSA,GASOLINA ADITIVADA,2022-04-27,6.859,R$ / litro
SP,FRANCA,JARDIM NOEMIA,GASOLINA,2022-04-27,6.839,R$ / litro
SP,FRANCA,JARDIM NOEMIA,ETANOL,2022-04-27,5.099,R$ / litro
SP,FRANCA,CIDADE NOVA,GASOLINA,2022-04-27,6.997,R$ / litro
SP,FRANCA,CIDADE NOVA,ETANOL,2022-04-27,5.497,R$ / litro
SP,FRANCA,CIDADE NOVA,GASOLINA ADITIVADA,2022-04-27,7.097,R$ / litro
SP,FRANCA,VILA SANTA CRUZ,GASOLINA ADITIVADA,2022-04-28,6.859,R$ / litro
SP,FRANCA,VILA SANTA CRUZ,ETANOL,2022-04-28,5.099,R$ / litro
SP,FRANCA,VILA SANTA CRUZ,GASOLINA,2022-04-28,6.859,R$ / litro
SP,FRANCA,JARDIM BRASILANDIA,GASOLINA,2022-04-27,6.897,R$ / litro
SP,FRANCA,JARDIM BRASILANDIA,ETANOL,2022-04-27,5.197,R$ / litro
SP,FRANCA,VILA APARECIDA,GASOLINA,2022-04-27,6.897,R$ / litro
SP,FRANCA,VILA APARECIDA,ETANOL,2022-04-27,5.197,R$ / litro
SP,FRANCA,VILA APARECIDA,GASOLINA ADITIVADA,2022-04-27,7.097,R$ / litro
SP,FRANCA,JARDIM BOA ESPERANÇA,GASOLINA,2022-04-27,6.939,R$ / litro
SP,FRANCA,JARDIM BOA ESPERANÇA,ETANOL,2022-04-27,5.099,R$ / litro
SP,GARCA,SALGUEIRO,GASOLINA ADITIVADA,2022-04-27,6.799,R$ / litro
SP,GARCA,SALGUEIRO,ETANOL,2022-04-27,5.299,R$ / litro
SP,GARCA,SALGUEIRO,GASOLINA,2022-04-27,6.799,R$ / litro
SP,GARCA,LABIENOPOLIS,ETANOL,2022-04-27,5.299,R$ / litro
SP,GARCA,LABIENOPOLIS,GASOLINA,2022-04-27,6.899,R$ / litro
SP,GARCA,CENTRO,ETANOL,2022-04-27,5.399,R$ / litro
SP,GARCA,CENTRO,GASOLINA,2022-04-27,6.879,R$ / litro
SP,GARCA,VILA JOSE RIBEIRO,GASOLINA ADITIVADA,2022-04-27,7.24,R$ / litro
SP,GARCA,VILA JOSE RIBEIRO,GASOLINA,2022-04-27,7.24,R$ / litro
SP,GARCA,JARDIM RIBEIRO DE ANDRADE,GASOLINA ADITIVADA,2022-04-27,6.89,R$ / litro
SP,GARCA,JARDIM RIBEIRO DE ANDRADE,ETANOL,2022-04-27,5.39,R$ / litro
SP,GARCA,JARDIM RIBEIRO DE ANDRADE,GASOLINA,2022-04-27,6.79,R$ / litro
SP,GARCA,LABIENOPOLIS,ETANOL,2022-04-27,5.299,R$ / litro
SP,GARCA,LABIENOPOLIS,GASOLINA,2022-04-27,6.799,R$ / litro
SP,GARCA,CONJ.JOAO PAULO II,GASOLINA ADITIVADA,2022-04-27,6.999,R$ / litro
SP,GARCA,CONJ.JOAO PAULO II,ETANOL,2022-04-27,5.299,R$ / litro
SP,GARCA,CONJ.JOAO PAULO II,GASOLINA,2022-04-27,6.999,R$ / litro
SP,GUARUJA,ENSEADA,GASOLINA ADITIVADA,2022-04-26,7.859,R$ / litro
SP,GUARUJA,ENSEADA,ETANOL,2022-04-26,5.699,R$ / litro
SP,GUARUJA,ENSEADA,GASOLINA,2022-04-26,7.659,R$ / litro
SP,GUARUJA,JARDIM BELMAR,ETANOL,2022-04-26,5.479,R$ / litro
SP,GUARUJA,JARDIM BELMAR,GASOLINA,2022-04-26,7.479,R$ / litro
SP,GUARUJA,VILA SANTA ROSA,GASOLINA ADITIVADA,2022-04-26,7.697,R$ / litro
SP,GUARUJA,VILA SANTA ROSA,ETANOL,2022-04-26,5.698,R$ / litro
SP,GUARUJA,VILA SANTA ROSA,GASOLINA,2022-04-26,7.498,R$ / litro
SP,GUARUJA,BOA ESPERANCA,ETANOL,2022-04-26,6.178,R$ / litro
SP,GUARUJA,BOA ESPERANCA,GASOLINA,2022-04-26,7.488,R$ / litro
SP,GUARUJA,CENTRO,GASOLINA ADITIVADA,2022-04-26,8.999,R$ / litro
SP,GUARUJA,CENTRO,ETANOL,2022-04-26,6.099,R$ / litro
SP,GUARUJA,CENTRO,GASOLINA,2022-04-26,8.599,R$ / litro
SP,GUARUJA,ENSEADA,GASOLINA ADITIVADA,2022-04-26,7.599,R$ / litro
SP,GUARUJA,ENSEADA,ETANOL,2022-04-26,5.399,R$ / litro
SP,GUARUJA,ENSEADA,GASOLINA,2022-04-26,7.399,R$ / litro
SP,INDAIATUBA,BOM PRINCIPIO,GASOLINA,2022-04-27,6.997,R$ / litro
SP,INDAIATUBA,BOM PRINCIPIO,ETANOL,2022-04-27,5.377,R$ / litro
SP,INDAIATUBA,BOM PRINCIPIO,GASOLINA ADITIVADA,2022-04-27,7.097,R$ / litro
SP,INDAIATUBA,SANTA CRUZ,GASOLINA,2022-04-25,6.997,R$ / litro
SP,INDAIATUBA,SANTA CRUZ,ETANOL,2022-04-25,5.377,R$ / litro
SP,INDAIATUBA,SANTA CRUZ,GASOLINA ADITIVADA,2022-04-25,7.097,R$ / litro
SP,INDAIATUBA,JD. TROPICAL,GASOLINA,2022-04-25,6.699,R$ / litro
SP,INDAIATUBA,JD. TROPICAL,ETANOL,2022-04-25,5.199,R$ / litro
SP,INDAIATUBA,JD. TROPICAL,GASOLINA ADITIVADA,2022-04-25,6.899,R$ / litro
SP,INDAIATUBA,VILA BRIZOLA,GASOLINA,2022-04-25,7.099,R$ / litro
SP,INDAIATUBA,VILA BRIZOLA,ETANOL,2022-04-25,5.499,R$ / litro
SP,INDAIATUBA,VILA BRIZOLA,GASOLINA ADITIVADA,2022-04-25,7.299,R$ / litro
SP,INDAIATUBA,CENTRO,GASOLINA,2022-04-25,6.939,R$ / litro
SP,INDAIATUBA,CENTRO,ETANOL,2022-04-25,5.379,R$ / litro
SP,INDAIATUBA,CIDADE NOVA,GASOLINA,2022-04-25,7.199,R$ / litro
SP,INDAIATUBA,CIDADE NOVA,ETANOL,2022-04-25,5.599,R$ / litro
SP,INDAIATUBA,CIDADE NOVA,GASOLINA ADITIVADA,2022-04-25,7.399,R$ / litro
SP,INDAIATUBA,CIDADE NOVA,GASOLINA,2022-04-25,6.769,R$ / litro
SP,INDAIATUBA,CIDADE NOVA,ETANOL,2022-04-25,5.199,R$ / litro
SP,INDAIATUBA,CIDADE NOVA,GASOLINA ADITIVADA,2022-04-25,6.769,R$ / litro
SP,INDAIATUBA,REC. CAMP.JOIA,GASOLINA,2022-04-27,6.899,R$ / litro
SP,INDAIATUBA,REC. CAMP.JOIA,ETANOL,2022-04-27,5.299,R$ / litro
SP,INDAIATUBA,REC. CAMP.JOIA,GASOLINA ADITIVADA,2022-04-27,7.099,R$ / litro
SP,ITAPECERICA DA SERRA,CENTRO,GASOLINA,2022-04-28,6.799,R$ / litro
SP,ITAPECERICA DA SERRA,CENTRO,GASOLINA ADITIVADA,2022-04-28,6.899,R$ / litro
SP,ITAPECERICA DA SERRA,CENTRO,ETANOL,2022-04-28,5.299,R$ / litro
SP,ITAPECERICA DA SERRA,CENTRO,GASOLINA,2022-04-28,6.99,R$ / litro
SP,ITAPECERICA DA SERRA,CENTRO,GASOLINA ADITIVADA,2022-04-28,6.99,R$ / litro
SP,ITAPECERICA DA SERRA,CENTRO,ETANOL,2022-04-28,5.59,R$ / litro
SP,ITAPECERICA DA SERRA,CENTRO,GASOLINA,2022-04-28,6.799,R$ / litro
SP,ITAPECERICA DA SERRA,CENTRO,GASOLINA ADITIVADA,2022-04-28,6.899,R$ / litro
SP,ITAPECERICA DA SERRA,CENTRO,ETANOL,2022-04-28,5.339,R$ / litro
SP,ITAPECERICA DA SERRA,JARDIM  MARILU,GASOLINA,2022-04-28,6.799,R$ / litro
SP,ITAPECERICA DA SERRA,JARDIM  MARILU,GASOLINA ADITIVADA,2022-04-28,6.799,R$ / litro
SP,ITAPECERICA DA SERRA,JARDIM  MARILU,ETANOL,2022-04-28,5.279,R$ / litro
SP,ITAPECERICA DA SERRA,CENTRO,GASOLINA,2022-04-28,6.359,R$ / litro
SP,ITAPECERICA DA SERRA,CENTRO,ETANOL,2022-04-28,4.849,R$ / litro
SP,ITAPEVA,CENTRO,GASOLINA,2022-04-25,7.08,R$ / litro
SP,ITAPEVA,CENTRO,ETANOL,2022-04-25,5.45,R$ / litro
SP,ITAPEVA,CENTRO,GASOLINA ADITIVADA,2022-04-25,7.27,R$ / litro
SP,ITAPEVA,JARDIM MARINGA,GASOLINA,2022-04-25,7.499,R$ / litro
SP,ITAPEVA,JARDIM MARINGA,ETANOL,2022-04-25,5.899,R$ / litro
SP,ITAPEVA,JARDIM MARINGA,GASOLINA ADITIVADA,2022-04-25,7.699,R$ / litro
SP,ITAPEVA,CENTRO,GASOLINA,2022-04-25,7.499,R$ / litro
SP,ITAPEVA,CENTRO,ETANOL,2022-04-25,5.899,R$ / litro
SP,ITAPEVA,CENTRO,GASOLINA ADITIVADA,2022-04-25,7.699,R$ / litro
SP,ITAPEVA,CENTRO,GASOLINA,2022-04-25,6.699,R$ / litro
SP,ITAPEVA,CENTRO,ETANOL,2022-04-25,5.099,R$ / litro
SP,ITAPIRA,CENTRO,GASOLINA,2022-04-28,6.569,R$ / litro
SP,ITAPIRA,CENTRO,ETANOL,2022-04-28,5.099,R$ / litro
SP,ITAPIRA,PRADOS,GASOLINA,2022-04-28,7.098,R$ / litro
SP,ITAPIRA,PRADOS,GASOLINA ADITIVADA,2022-04-28,7.428,R$ / litro
SP,ITAPIRA,PRADOS,ETANOL,2022-04-28,5.488,R$ / litro
SP,ITAPIRA,CENTRO,GASOLINA,2022-04-28,6.99,R$ / litro
SP,ITAPIRA,CENTRO,ETANOL,2022-04-28,5.39,R$ / litro
SP,ITAPIRA,PRADOS,GASOLINA,2022-04-28,6.999,R$ / litro
SP,ITAPIRA,PRADOS,GASOLINA ADITIVADA,2022-04-28,7.099,R$ / litro
SP,ITAPIRA,PRADOS,ETANOL,2022-04-28,5.399,R$ / litro
SP,ITAPIRA,VILA IZAURA,GASOLINA,2022-04-28,6.579,R$ / litro
SP,ITAPIRA,VILA IZAURA,ETANOL,2022-04-28,4.979,R$ / litro
SP,ITAPIRA,VILA IZAURA,GASOLINA,2022-04-28,6.94,R$ / litro
SP,ITAPIRA,VILA IZAURA,GASOLINA ADITIVADA,2022-04-28,6.98,R$ / litro
SP,ITAPIRA,VILA IZAURA,ETANOL,2022-04-28,5.49,R$ / litro
SP,ITAPIRA,CENTRO,GASOLINA,2022-04-28,6.749,R$ / litro
SP,ITAPIRA,CENTRO,GASOLINA ADITIVADA,2022-04-28,6.849,R$ / litro
SP,ITAPIRA,CENTRO,ETANOL,2022-04-28,5.099,R$ / litro
SP,ITAPIRA,CENTRO,GASOLINA,2022-04-28,6.979,R$ / litro
SP,ITAPIRA,CENTRO,GASOLINA ADITIVADA,2022-04-28,7.079,R$ / litro
SP,ITAPIRA,CENTRO,ETANOL,2022-04-28,5.399,R$ / litro
SP,ITAPOLIS,CENTRO,GASOLINA,2022-04-28,6.899,R$ / litro
SP,ITAPOLIS,CENTRO,ETANOL,2022-04-28,4.999,R$ / litro
SP,ITAPOLIS,JARDIM REDENCAO,GASOLINA,2022-04-28,6.899,R$ / litro
SP,ITAPOLIS,JARDIM REDENCAO,ETANOL,2022-04-28,4.899,R$ / litro
SP,ITAPOLIS,CENTRO,GASOLINA,2022-04-28,7.049,R$ / litro
SP,ITAPOLIS,CENTRO,ETANOL,2022-04-28,5.499,R$ / litro
SP,ITAPOLIS,CENTRO,GASOLINA,2022-04-28,6.999,R$ / litro
SP,ITAPOLIS,CENTRO,GASOLINA ADITIVADA,2022-04-28,7.099,R$ / litro
SP,ITAPOLIS,CENTRO,ETANOL,2022-04-28,5.499,R$ / litro
SP,ITAPOLIS,CENTRO,GASOLINA,2022-04-28,6.849,R$ / litro
SP,ITAPOLIS,CENTRO,ETANOL,2022-04-28,4.949,R$ / litro
SP,ITAQUAQUECETUBA,VL VIRGINIA,GASOLINA ADITIVADA,2022-04-26,6.879,R$ / litro
SP,ITAQUAQUECETUBA,VL VIRGINIA,ETANOL,2022-04-26,5.299,R$ / litro
SP,ITAQUAQUECETUBA,VL VIRGINIA,GASOLINA,2022-04-26,6.879,R$ / litro
SP,ITAQUAQUECETUBA,ARACARE,GASOLINA ADITIVADA,2022-04-26,6.599,R$ / litro
SP,ITAQUAQUECETUBA,ARACARE,ETANOL,2022-04-26,4.999,R$ / litro
SP,ITAQUAQUECETUBA,ARACARE,GASOLINA,2022-04-26,6.599,R$ / litro
SP,ITAQUAQUECETUBA,JARDIM LUCIANA,GASOLINA ADITIVADA,2022-04-26,7.177,R$ / litro
SP,ITAQUAQUECETUBA,JARDIM LUCIANA,ETANOL,2022-04-26,5.377,R$ / litro
SP,ITAQUAQUECETUBA,JARDIM LUCIANA,GASOLINA,2022-04-26,6.977,R$ / litro
SP,ITAQUAQUECETUBA,JARDIM GONCALVES / MORRO BRANCO,GASOLINA ADITIVADA,2022-04-26,7.079,R$ / litro
SP,ITAQUAQUECETUBA,JARDIM GONCALVES / MORRO BRANCO,ETANOL,2022-04-26,5.379,R$ / litro
SP,ITAQUAQUECETUBA,JARDIM GONCALVES / MORRO BRANCO,GASOLINA,2022-04-26,6.889,R$ / litro
SP,ITATIBA,CENTRO,GASOLINA,2022-04-27,6.999,R$ / litro
SP,ITATIBA,CENTRO,ETANOL,2022-04-27,5.499,R$ / litro
SP,ITATIBA,CENTRO,GASOLINA ADITIVADA,2022-04-27,7.189,R$ / litro
SP,ITATIBA,ENGENHO,GASOLINA,2022-04-27,7.099,R$ / litro
SP,ITATIBA,ENGENHO,ETANOL,2022-04-27,5.499,R$ / litro
SP,ITATIBA,ENGENHO,GASOLINA ADITIVADA,2022-04-27,7.999,R$ / litro
SP,ITATIBA,DA PONTE NOVA,GASOLINA,2022-04-27,7.099,R$ / litro
SP,ITATIBA,DA PONTE NOVA,GASOLINA ADITIVADA,2022-04-27,7.199,R$ / litro
SP,ITATIBA,DA PONTE NOVA,ETANOL,2022-04-27,5.599,R$ / litro
SP,ITATIBA,DA PONTE NOVA,GASOLINA,2022-04-27,7.099,R$ / litro
SP,ITATIBA,DA PONTE NOVA,GASOLINA ADITIVADA,2022-04-27,7.199,R$ / litro
SP,ITATIBA,DA PONTE NOVA,ETANOL,2022-04-27,5.599,R$ / litro
SP,ITATIBA,CENTRO,GASOLINA,2022-04-27,7.198,R$ / litro
SP,ITATIBA,CENTRO,GASOLINA ADITIVADA,2022-04-27,7.399,R$ / litro
SP,ITATIBA,CENTRO,ETANOL,2022-04-27,5.699,R$ / litro
SP,ITATIBA,JARDIM GALLETO,GASOLINA,2022-04-27,6.499,R$ / litro
SP,ITATIBA,JARDIM GALLETO,ETANOL,2022-04-27,4.989,R$ / litro
SP,ITATIBA,SERRINHA,GASOLINA,2022-04-27,6.679,R$ / litro
SP,ITATIBA,SERRINHA,GASOLINA ADITIVADA,2022-04-27,6.679,R$ / litro
SP,ITATIBA,SERRINHA,ETANOL,2022-04-27,5.249,R$ / litro
SP,ITATIBA,MOENDA,GASOLINA,2022-04-27,6.999,R$ / litro
SP,ITATIBA,MOENDA,GASOLINA ADITIVADA,2022-04-27,7.059,R$ / litro
SP,ITATIBA,MOENDA,ETANOL,2022-04-27,5.399,R$ / litro
SP,ITU,PARQUE INDUSTRIAL,GASOLINA,2022-04-27,6.897,R$ / litro
SP,ITU,PARQUE INDUSTRIAL,ETANOL,2022-04-27,5.697,R$ / litro
SP,ITU,PARQUE INDUSTRIAL,GASOLINA ADITIVADA,2022-04-27,6.967,R$ / litro
SP,ITU,JARDIM PARAISO,GASOLINA,2022-04-27,6.899,R$ / litro
SP,ITU,JARDIM PARAISO,GASOLINA ADITIVADA,2022-04-27,7.099,R$ / litro
SP,ITU,JARDIM PARAISO,ETANOL,2022-04-27,5.299,R$ / litro
SP,ITU,VILA PADRE BENTO,GASOLINA,2022-04-27,6.699,R$ / litro
SP,ITU,VILA PADRE BENTO,ETANOL,2022-04-27,4.999,R$ / litro
SP,ITU,VILA PADRE BENTO,GASOLINA ADITIVADA,2022-04-27,6.899,R$ / litro
SP,ITU,LIBERDADE,GASOLINA,2022-04-27,6.879,R$ / litro
SP,ITU,LIBERDADE,ETANOL,2022-04-27,5.299,R$ / litro
SP,ITU,LIBERDADE,GASOLINA ADITIVADA,2022-04-27,7.079,R$ / litro
SP,ITU,CRUZ DAS ALMAS,GASOLINA,2022-04-27,6.999,R$ / litro
SP,ITU,CRUZ DAS ALMAS,ETANOL,2022-04-27,5.399,R$ / litro
SP,ITU,SAO LUIZ,GASOLINA,2022-04-27,6.699,R$ / litro
SP,ITU,SAO LUIZ,GASOLINA ADITIVADA,2022-04-27,7.099,R$ / litro
SP,ITU,SAO LUIZ,ETANOL,2022-04-27,5.199,R$ / litro
SP,ITU,BAIRRO TABOAO,GASOLINA,2022-04-27,6.899,R$ / litro
SP,ITU,BAIRRO TABOAO,ETANOL,2022-04-27,5.299,R$ / litro
SP,ITU,BAIRRO TABOAO,GASOLINA ADITIVADA,2022-04-27,6.899,R$ / litro
SP,ITU,PARQUE NOSSA SENHORA DA CANDELÁRIA,GASOLINA,2022-04-27,6.859,R$ / litro
SP,ITU,PARQUE NOSSA SENHORA DA CANDELÁRIA,ETANOL,2022-04-27,5.299,R$ / litro
SP,ITU,CENTRO,GASOLINA,2022-04-27,6.999,R$ / litro
SP,ITU,CENTRO,ETANOL,2022-04-27,5.298,R$ / litro
SP,ITU,CENTRO,GASOLINA ADITIVADA,2022-04-27,6.999,R$ / litro
SP,JACAREI,MEIA LUA,GASOLINA,2022-04-28,6.769,R$ / litro
SP,JACAREI,MEIA LUA,ETANOL,2022-04-28,5.299,R$ / litro
SP,JACAREI,PARQUE BRASIL,GASOLINA,2022-04-28,6.769,R$ / litro
SP,JACAREI,PARQUE BRASIL,ETANOL,2022-04-28,5.299,R$ / litro
SP,JACAREI,JARDIM LUIZA,GASOLINA,2022-04-28,6.799,R$ / litro
SP,JACAREI,JARDIM LUIZA,GASOLINA ADITIVADA,2022-04-28,6.949,R$ / litro
SP,JACAREI,JARDIM LUIZA,ETANOL,2022-04-28,5.299,R$ / litro
SP,LEME,BARRA FUNDA,GASOLINA,2022-04-25,6.49,R$ / litro
SP,LEME,BARRA FUNDA,ETANOL,2022-04-25,5.19,R$ / litro
SP,LEME,BARRA FUNDA,GASOLINA ADITIVADA,2022-04-25,6.49,R$ / litro
SP,LEME,CIDADE JARDIM,GASOLINA,2022-04-25,7.199,R$ / litro
SP,LEME,CIDADE JARDIM,ETANOL,2022-04-25,5.399,R$ / litro
SP,LEME,CIDADE JARDIM,GASOLINA ADITIVADA,2022-04-25,7.299,R$ / litro
SP,LEME,JD CLAUDIA,GASOLINA,2022-04-25,6.598,R$ / litro
SP,LEME,JD CLAUDIA,ETANOL,2022-04-25,5.198,R$ / litro
SP,LEME,JD BARRA FUNDA,GASOLINA,2022-04-25,6.59,R$ / litro
SP,LEME,JD BARRA FUNDA,ETANOL,2022-04-25,4.99,R$ / litro
SP,LEME,BONSUCESSO,GASOLINA,2022-04-25,6.59,R$ / litro
SP,LEME,BONSUCESSO,ETANOL,2022-04-25,5.19,R$ / litro
SP,LEME,SERELEPE,GASOLINA,2022-04-25,6.698,R$ / litro
SP,LEME,SERELEPE,ETANOL,2022-04-25,5.298,R$ / litro
SP,LEME,JARDIM SANTA RITA,GASOLINA,2022-04-25,6.69,R$ / litro
SP,LEME,JARDIM SANTA RITA,ETANOL,2022-04-25,5.2,R$ / litro
SP,LEME,DISTRITO INDUSTRIAL,GASOLINA,2022-04-25,6.698,R$ / litro
SP,LEME,DISTRITO INDUSTRIAL,ETANOL,2022-04-25,5.298,R$ / litro
SP,LEME,DISTRITO INDUSTRIAL,GASOLINA,2022-04-25,7.099,R$ / litro
SP,LEME,DISTRITO INDUSTRIAL,ETANOL,2022-04-25,5.699,R$ / litro
SP,LEME,VILA SANTA MARIA,GASOLINA,2022-04-25,6.8,R$ / litro
SP,LEME,VILA SANTA MARIA,ETANOL,2022-04-25,5.19,R$ / litro
SP,LEME,VILA SANTA MARIA,GASOLINA ADITIVADA,2022-04-25,6.9,R$ / litro
SP,LEME,VILA GROSSKLAUSS,GASOLINA,2022-04-25,6.699,R$ / litro
SP,LEME,VILA GROSSKLAUSS,ETANOL,2022-04-25,5.199,R$ / litro
SP,LEME,VILA GROSSKLAUSS,GASOLINA ADITIVADA,2022-04-25,6.799,R$ / litro
SP,LEME,CENTRO,GASOLINA,2022-04-25,6.699,R$ / litro
SP,LEME,CENTRO,ETANOL,2022-04-25,5.299,R$ / litro
SP,LEME,CENTRO,GASOLINA ADITIVADA,2022-04-25,6.749,R$ / litro
SP,LIMEIRA,ANAVEC,GASOLINA ADITIVADA,2022-04-26,7.099,R$ / litro
SP,LIMEIRA,ANAVEC,ETANOL,2022-04-26,5.399,R$ / litro
SP,LIMEIRA,ANAVEC,GASOLINA,2022-04-26,6.899,R$ / litro
SP,LIMEIRA,BOA VISTA,GASOLINA ADITIVADA,2022-04-26,7.099,R$ / litro
